id,name,tier,slot,gridW,gridH,aspect,resolution,prompt,negative
heavy_celestial_gorget,Тяж. Небесный горжет,8,neck,1,1,1:1,1024x1024,"Concept art for ""Тяж. Небесный горжет"", a single fantasy gorget / neck guard collar armor piece, heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from celestial steel (pearlescent silver), gold filigree halos, feather engravings, angelic crusader aesthetic, immaculate, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, soft heavenly radiance, lens glow --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_celestial_gorget,Лёгк. Небесный горжет,8,neck,1,1,1:1,1024x1024,"Concept art for ""Лёгк. Небесный горжет"", a single fantasy gorget / neck guard collar armor piece, light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from celestial steel (pearlescent silver), gold filigree halos, feather engravings, angelic crusader aesthetic, immaculate, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, soft heavenly radiance, lens glow --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
celestial_bracer_right,Небесный наруч (п),8,rightArm,1,2,1:2,768x1536,"Concept art for ""Небесный наруч (п)"", a single fantasy arm armor piece for right arm (vambrace / bracer / pauldron cuff), medium armor profile, balanced protection and mobility, layered plates over padding, crafted from celestial steel (pearlescent silver), gold filigree halos, feather engravings, angelic crusader aesthetic, immaculate, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, soft heavenly radiance, lens glow --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
heavy_celestial_bracer_right,Тяж. Небесный наруч (п),8,rightArm,1,2,1:2,768x1536,"Concept art for ""Тяж. Небесный наруч (п)"", a single fantasy arm armor piece for right arm (vambrace / bracer / pauldron cuff), heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from celestial steel (pearlescent silver), gold filigree halos, feather engravings, angelic crusader aesthetic, immaculate, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, soft heavenly radiance, lens glow --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_celestial_bracer_right,Лёгк. Небесный наруч (п),8,rightArm,1,2,1:2,768x1536,"Concept art for ""Лёгк. Небесный наруч (п)"", a single fantasy arm armor piece for right arm (vambrace / bracer / pauldron cuff), light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from celestial steel (pearlescent silver), gold filigree halos, feather engravings, angelic crusader aesthetic, immaculate, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, soft heavenly radiance, lens glow --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
celestial_plate,Небесный нагрудник,8,torso,2,3,1:1,1024x1024,"Concept art for ""Небесный нагрудник"", a single fantasy torso armor piece (cuirass / breastplate / jack-of-plates), no limbs attached, medium armor profile, balanced protection and mobility, layered plates over padding, crafted from celestial steel (pearlescent silver), gold filigree halos, feather engravings, angelic crusader aesthetic, immaculate, balanced composition, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, soft heavenly radiance, lens glow --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
heavy_celestial_plate,Тяж. Небесный нагрудник,8,torso,2,3,1:1,1024x1024,"Concept art for ""Тяж. Небесный нагрудник"", a single fantasy torso armor piece (cuirass / breastplate / jack-of-plates), no limbs attached, heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from celestial steel (pearlescent silver), gold filigree halos, feather engravings, angelic crusader aesthetic, immaculate, balanced composition, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, soft heavenly radiance, lens glow --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_celestial_plate,Лёгк. Небесный нагрудник,8,torso,2,3,1:1,1024x1024,"Concept art for ""Лёгк. Небесный нагрудник"", a single fantasy torso armor piece (cuirass / breastplate / jack-of-plates), no limbs attached, light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from celestial steel (pearlescent silver), gold filigree halos, feather engravings, angelic crusader aesthetic, immaculate, balanced composition, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, soft heavenly radiance, lens glow --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
heavy_orichalcum_helm,Тяж. Корона Орихалка,9,head,2,2,1:1,1024x1024,"Concept art for ""Тяж. Корона Орихалка"", a single fantasy helmet / head armor piece (front-three-quarter view), clear silhouette, heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_orichalcum_helm,Лёгк. Корона Орихалка,9,head,2,2,1:1,1024x1024,"Concept art for ""Лёгк. Корона Орихалка"", a single fantasy helmet / head armor piece (front-three-quarter view), clear silhouette, light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
orichalcum_helm,Корона Орихалка,9,head,2,2,1:1,1024x1024,"Concept art for ""Корона Орихалка"", a single fantasy helmet / head armor piece (front-three-quarter view), clear silhouette, medium armor profile, balanced protection and mobility, layered plates over padding, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
heavy_orichalcum_bracer_left,Тяж. Наруч Орихалка (л),9,leftArm,1,2,1:2,768x1536,"Concept art for ""Тяж. Наруч Орихалка (л)"", a single fantasy arm armor piece for left arm (vambrace / bracer / pauldron cuff), heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, golden divine backlight, sparks of holy energy --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_orichalcum_bracer_left,Лёгк. Наруч Орихалка (л),9,leftArm,1,2,1:2,768x1536,"Concept art for ""Лёгк. Наруч Орихалка (л)"", a single fantasy arm armor piece for left arm (vambrace / bracer / pauldron cuff), light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, golden divine backlight, sparks of holy energy --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
orichalcum_bracer_left,Наруч Орихалка (л),9,leftArm,1,2,1:2,768x1536,"Concept art for ""Наруч Орихалка (л)"", a single fantasy arm armor piece for left arm (vambrace / bracer / pauldron cuff), medium armor profile, balanced protection and mobility, layered plates over padding, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, golden divine backlight, sparks of holy energy --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
heavy_orichalcum_shield,Тяж. Щит Орихалка,9,leftHand,2,2,1:1,1024x1024,"Concept art for ""Тяж. Щит Орихалка"", a single fantasy shield (held vertically), kite/heater/tower silhouette, straps visible on back face, heavy shield profile, broad tower or war shield, thick solid face, high durability, imposing mass, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, striking surface leaves faint disruptive shimmer where blows connect, harmonic resonance lines etched for devastating counters, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw, hole in center, cutout center, ring shield, donut shape, empty middle, broken missing center, transparent hole through shield"
light_orichalcum_shield,Лёгк. Щит Орихалка,9,leftHand,2,2,1:1,1024x1024,"Concept art for ""Лёгк. Щит Орихалка"", a single fantasy shield (held vertically), kite/heater/tower silhouette, straps visible on back face, light shield profile, small agile buckler or heater shield, slim solid face, quick straps, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, striking surface leaves faint disruptive shimmer where blows connect, harmonic resonance lines etched for devastating counters, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw, hole in center, cutout center, ring shield, donut shape, empty middle, broken missing center, transparent hole through shield"
orichalcum_shield,Щит Орихалка,9,leftHand,2,2,1:1,1024x1024,"Concept art for ""Щит Орихалка"", a single fantasy shield (held vertically), kite/heater/tower silhouette, straps visible on back face, medium shield profile, sturdy heater or kite shield, reinforced solid face, balanced weight, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, striking surface leaves faint disruptive shimmer where blows connect, harmonic resonance lines etched for devastating counters, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw, hole in center, cutout center, ring shield, donut shape, empty middle, broken missing center, transparent hole through shield"
heavy_orichalcum_legs,Тяж. Поножи Орихалка,9,legs,2,3,1:1,1024x1024,"Concept art for ""Тяж. Поножи Орихалка"", a single pair of fantasy leg armor (greaves / sabatons combined piece), symmetrical pair read as one item, heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_orichalcum_legs,Лёгк. Поножи Орихалка,9,legs,2,3,1:1,1024x1024,"Concept art for ""Лёгк. Поножи Орихалка"", a single pair of fantasy leg armor (greaves / sabatons combined piece), symmetrical pair read as one item, light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
orichalcum_legs,Поножи Орихалка,9,legs,2,3,1:1,1024x1024,"Concept art for ""Поножи Орихалка"", a single pair of fantasy leg armor (greaves / sabatons combined piece), symmetrical pair read as one item, medium armor profile, balanced protection and mobility, layered plates over padding, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
heavy_orichalcum_gorget,Тяж. Горжет Орихалка,9,neck,1,1,1:1,1024x1024,"Concept art for ""Тяж. Горжет Орихалка"", a single fantasy gorget / neck guard collar armor piece, heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_orichalcum_gorget,Лёгк. Горжет Орихалка,9,neck,1,1,1:1,1024x1024,"Concept art for ""Лёгк. Горжет Орихалка"", a single fantasy gorget / neck guard collar armor piece, light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
orichalcum_gorget,Горжет Орихалка,9,neck,1,1,1:1,1024x1024,"Concept art for ""Горжет Орихалка"", a single fantasy gorget / neck guard collar armor piece, medium armor profile, balanced protection and mobility, layered plates over padding, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
heavy_orichalcum_bracer_right,Тяж. Наруч Орихалка (п),9,rightArm,1,2,1:2,768x1536,"Concept art for ""Тяж. Наруч Орихалка (п)"", a single fantasy arm armor piece for right arm (vambrace / bracer / pauldron cuff), heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, golden divine backlight, sparks of holy energy --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_orichalcum_bracer_right,Лёгк. Наруч Орихалка (п),9,rightArm,1,2,1:2,768x1536,"Concept art for ""Лёгк. Наруч Орихалка (п)"", a single fantasy arm armor piece for right arm (vambrace / bracer / pauldron cuff), light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, golden divine backlight, sparks of holy energy --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
orichalcum_bracer_right,Наруч Орихалка (п),9,rightArm,1,2,1:2,768x1536,"Concept art for ""Наруч Орихалка (п)"", a single fantasy arm armor piece for right arm (vambrace / bracer / pauldron cuff), medium armor profile, balanced protection and mobility, layered plates over padding, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, golden divine backlight, sparks of holy energy --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
heavy_orichalcum_armor,Тяж. Латы Орихалка,9,torso,2,3,1:1,1024x1024,"Concept art for ""Тяж. Латы Орихалка"", a single fantasy torso armor piece (cuirass / breastplate / jack-of-plates), no limbs attached, heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_orichalcum_armor,Лёгк. Латы Орихалка,9,torso,2,3,1:1,1024x1024,"Concept art for ""Лёгк. Латы Орихалка"", a single fantasy torso armor piece (cuirass / breastplate / jack-of-plates), no limbs attached, light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
orichalcum_armor,Латы Орихалка,9,torso,2,3,1:1,1024x1024,"Concept art for ""Латы Орихалка"", a single fantasy torso armor piece (cuirass / breastplate / jack-of-plates), no limbs attached, medium armor profile, balanced protection and mobility, layered plates over padding, crafted from orichalcum (golden-red alloy), ornate filigree, sun-disc reliefs, legendary relic armor, divine heraldry, balanced composition, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, golden divine backlight, sparks of holy energy --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
adamantium_helm,Шлем Бездны,10,head,2,2,1:1,1024x1024,"Concept art for ""Шлем Бездны"", a single fantasy helmet / head armor piece (front-three-quarter view), clear silhouette, heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from adamantium shell with inner star-heart luminosity, godsteel seams, abyss-black enamel trim, primordial bulwark, cracks of leaking daylight along plates, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, blinding aura edges, subtle space distortion shimmer --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_adamantium_helm,Лёгк. Шлем Бездны,10,head,2,2,1:1,1024x1024,"Concept art for ""Лёгк. Шлем Бездны"", a single fantasy helmet / head armor piece (front-three-quarter view), clear silhouette, light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from adamantium shell with inner star-heart luminosity, godsteel seams, abyss-black enamel trim, primordial bulwark, cracks of leaking daylight along plates, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, blinding aura edges, subtle space distortion shimmer --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
medium_adamantium_helm,Средн. Шлем Бездны,10,head,2,2,1:1,1024x1024,"Concept art for ""Средн. Шлем Бездны"", a single fantasy helmet / head armor piece (front-three-quarter view), clear silhouette, medium armor profile, balanced protection and mobility, layered plates over padding, crafted from adamantium shell with inner star-heart luminosity, godsteel seams, abyss-black enamel trim, primordial bulwark, cracks of leaking daylight along plates, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, blinding aura edges, subtle space distortion shimmer --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
adamantium_bracer_left,Наруч Бездны (л),10,leftArm,1,2,1:2,768x1536,"Concept art for ""Наруч Бездны (л)"", a single fantasy arm armor piece for left arm (vambrace / bracer / pauldron cuff), heavy armor profile, dense protective plates, high durability, imposing mass, slower silhouette, crafted from adamantium shell with inner star-heart luminosity, godsteel seams, abyss-black enamel trim, primordial bulwark, cracks of leaking daylight along plates, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, blinding aura edges, subtle space distortion shimmer --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
light_adamantium_bracer_left,Лёгк. Наруч Бездны (л),10,leftArm,1,2,1:2,768x1536,"Concept art for ""Лёгк. Наруч Бездны (л)"", a single fantasy arm armor piece for left arm (vambrace / bracer / pauldron cuff), light armor profile, flexible, low bulk, travel-ready, no movement restriction feel, crafted from adamantium shell with inner star-heart luminosity, godsteel seams, abyss-black enamel trim, primordial bulwark, cracks of leaking daylight along plates, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, blinding aura edges, subtle space distortion shimmer --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
medium_adamantium_bracer_left,Средн. Наруч Бездны (л),10,leftArm,1,2,1:2,768x1536,"Concept art for ""Средн. Наруч Бездны (л)"", a single fantasy arm armor piece for left arm (vambrace / bracer / pauldron cuff), medium armor profile, balanced protection and mobility, layered plates over padding, crafted from adamantium shell with inner star-heart luminosity, godsteel seams, abyss-black enamel trim, primordial bulwark, cracks of leaking daylight along plates, vertical orientation, armor piece upright, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 768x1536, blinding aura edges, subtle space distortion shimmer --ar 1:2","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw"
eternity_aegis,Бастион Вечности,10,leftHand,2,2,1:1,1024x1024,"Concept art for ""Бастион Вечности"", a single fantasy shield (held vertically), kite/heater/tower silhouette, straps visible on back face, heavy shield profile, broad tower or war shield, thick solid face, high durability, imposing mass, crafted from adamantium shell with inner star-heart luminosity, godsteel seams, abyss-black enamel trim, primordial bulwark, cracks of leaking daylight along plates, striking surface leaves faint disruptive shimmer where blows connect, harmonic resonance lines etched for devastating counters, ominous finishing aura etched along rim, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, blinding aura edges, subtle space distortion shimmer --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw, hole in center, cutout center, ring shield, donut shape, empty middle, broken missing center, transparent hole through shield"
light_eternity_aegis,Лёгк. Бастион Вечности,10,leftHand,2,2,1:1,1024x1024,"Concept art for ""Лёгк. Бастион Вечности"", a single fantasy shield (held vertically), kite/heater/tower silhouette, straps visible on back face, light shield profile, small agile buckler or heater shield, slim solid face, quick straps, crafted from adamantium shell with inner star-heart luminosity, godsteel seams, abyss-black enamel trim, primordial bulwark, cracks of leaking daylight along plates, striking surface leaves faint disruptive shimmer where blows connect, harmonic resonance lines etched for devastating counters, ominous finishing aura etched along rim, balanced composition, helmet-centered, isolated single object, transparent or plain dark background, centered, full item visible, armor catalog orthographic clarity, no human, no hands wearing it, sharp focus, high detail, painterly fantasy icon, soft rim light, 1024x1024, blinding aura edges, subtle space distortion shimmer --ar 1:1","text, watermark, logo, signature, blurry, low quality, multiple separate armor sets, full suit spread out, human body, character wearing armor, cluttered background, nsfw, hole in center, cutout center, ring shield, donut shape, empty middle, broken missing center, transparent hole through shield"
